epoch,train_loss,train_accuracy,test_accuracy
40,1.0009687636047602,77.6289307719135,66.73012090211579
41,0.9985763151198626,77.6289307719135,66.73012090211579
42,0.9959748424589634,77.6289307719135,66.73012090211579
43,0.9941621795296669,77.6289307719135,66.73012090211579
44,0.991888677701354,77.6289307719135,66.73012090211579
45,0.9897091798484325,77.6289307719135,66.73012090211579
46,0.9878397397696972,77.6289307719135,66.73012090211579
47,0.9857616052031517,77.6289307719135,66.73012090211579
48,0.9831708539277315,77.6289307719135,66.73012090211579
49,0.9820404630154371,77.6289307719135,66.73012090211579
50,0.9796310514211655,77.6289307719135,66.73012090211579
51,0.9783654827624559,77.6289307719135,66.73012090211579
52,0.9763760436326265,77.6289307719135,66.73012090211579
53,0.9747867714613676,77.6289307719135,66.73012090211579
54,0.972985289990902,77.6289307719135,66.73012090211579
55,0.9716011267155409,77.6289307719135,66.73012090211579
56,0.9691758099943399,77.6289307719135,66.73012090211579
57,0.9683479852974415,77.6289307719135,66.73012090211579
58,0.9668484125286341,77.6289307719135,66.73012090211579
59,0.9655067529529333,77.6289307719135,66.73012090211579
60,0.9640799481421709,77.6289307719135,66.73012090211579
61,0.9627600442618132,77.6289307719135,66.73012090211579
62,0.9611936919391155,77.6289307719135,66.73012090211579
63,0.960028912872076,77.6289307719135,66.73012090211579
64,0.9576128255575895,77.6289307719135,66.73012090211579
65,0.9567059185355902,77.6289307719135,66.73012090211579
66,0.9564158264547586,77.6289307719135,66.73012090211579
67,0.955180773511529,77.6289307719135,66.73012090211579
68,0.9539512451738119,77.6289307719135,66.73012090211579
69,0.9523905515670776,77.6289307719135,66.73012090211579
70,0.952035877853632,77.6289307719135,66.73012090211579
71,0.9510119128972292,77.6289307719135,66.73012090211579
72,0.9500848036259413,77.6289307719135,66.73012090211579
73,0.9479101095348597,77.6289307719135,66.73012090211579
74,0.947974119335413,77.6289307719135,66.73012090211579
75,0.9474466107785702,77.6289307719135,66.73012090211579
76,0.9462294988334179,77.6289307719135,66.73012090211579
77,0.9453907031565905,77.6289307719135,66.73012090211579
78,0.9431114830076694,77.6289307719135,66.73012090211579
79,0.9436928238719702,77.6289307719135,66.73012090211579
80,0.9428990371525288,77.6289307719135,66.73012090211579
81,0.9420677330344915,77.6289307719135,66.73012090211579
82,0.9412217400968075,77.6289307719135,66.73012090211579
83,0.9401819054037333,77.6289307719135,66.73012090211579
84,0.9396610669791698,77.6289307719135,66.73012090211579
85,0.9386442881077528,77.6289307719135,66.73012090211579
86,0.9370669052004814,77.6289307719135,66.73012090211579
87,0.9378204960376024,77.6289307719135,66.73012090211579
88,0.9368963278830051,77.6289307719135,66.73012090211579
89,0.9360391274094582,77.6289307719135,66.73012090211579
90,0.9356862884014845,77.6289307719135,66.73012090211579
91,0.934671001508832,77.6289307719135,66.73012090211579
92,0.933298597112298,77.6289307719135,66.73012090211579
93,0.933554382994771,77.6289307719135,66.73012090211579
94,0.932386701926589,77.6289307719135,66.73012090211579
95,0.9323429949581623,77.6289307719135,66.73012090211579
96,0.9319437015801668,77.6289307719135,66.73012090211579
97,0.9314312823116779,77.6289307719135,66.73012090211579
98,0.9313723482191563,77.6289307719135,66.73012090211579
99,0.9306716434657574,77.6289307719135,66.73012090211579
100,0.930058442056179,77.6289307719135,66.73012090211579
101,0.929782235994935,77.6289307719135,66.73012090211579
102,0.9289959631860256,77.6289307719135,66.73012090211579
103,0.928429251536727,77.6289307719135,66.73012090211579
104,0.9281405359506607,77.6289307719135,66.73012090211579
105,0.9280875343829393,77.6289307719135,66.73012090211579
106,0.9274818282574415,77.6289307719135,66.73012090211579
107,0.9267664514482021,77.6289307719135,66.73012090211579
108,0.926899878308177,77.6289307719135,66.73012090211579
109,0.9260540418326855,77.6289307719135,66.73012090211579
110,0.9259745571762323,77.6289307719135,66.73012090211579
111,0.9252734966576099,77.6289307719135,66.73012090211579
112,0.9253380000591278,77.6289307719135,66.73012090211579
113,0.9249490797519684,77.6289307719135,66.73012090211579
114,0.9233197215944529,77.6289307719135,66.73012090211579
115,0.9241657983511686,77.6289307719135,66.73012090211579
116,0.9234552700072527,77.6289307719135,66.73012090211579
117,0.9234473649412394,77.6289307719135,66.73012090211579
118,0.9230619110167027,77.6289307719135,66.73012090211579
119,0.9227375108748674,77.6289307719135,66.73012090211579
120,0.9217302687466145,77.6289307719135,66.73012090211579
121,0.9216685574501753,77.6289307719135,66.73012090211579
122,0.9213239159435034,77.6289307719135,66.73012090211579
123,0.9210184905678034,77.6289307719135,66.73012090211579
124,0.9203937165439129,77.6289307719135,66.73012090211579
125,0.9205224644392729,77.6289307719135,66.73012090211579
126,0.9196898452937603,77.6289307719135,66.73012090211579
127,0.9193559158593416,77.6289307719135,66.73012090211579
128,0.9200158938765526,77.6289307719135,66.73012090211579
129,0.9194820672273636,77.6289307719135,66.73012090211579
130,0.9185563903301954,77.6289307719135,66.73012090211579
131,0.9189983569085598,77.6289307719135,66.73012090211579
132,0.9182661790400743,77.6289307719135,66.73012090211579
133,0.9181509297341108,77.6289307719135,66.73012090211579
134,0.9181061945855618,77.6289307719135,66.73012090211579
135,0.9171021357178688,77.6289307719135,66.73012090211579
136,0.9173650238662958,77.6289307719135,66.73012090211579
137,0.9162646047770977,77.6289307719135,66.73012090211579
138,0.9155543558299541,77.6289307719135,66.73012090211579
139,0.9164479114115238,77.6289307719135,66.73012090211579
140,0.9158304762095213,77.6289307719135,66.73012090211579
141,0.9156786967068911,77.6289307719135,66.73012090211579
142,0.9154607150703669,77.6289307719135,66.73012090211579
143,0.9128213860094547,77.6289307719135,66.73012090211579
144,0.9144341628998518,77.6289307719135,66.73012090211579
145,0.9129520524293184,77.6289307719135,66.73012090211579
146,0.9151400905102491,77.6289307719135,66.73012090211579
147,0.9117776714265347,77.6289307719135,66.73012090211579
148,0.9141254853457212,77.6289307719135,66.73012090211579
149,0.9136571455746889,77.6289307719135,66.73012090211579
150,0.9130781535059214,77.6289307719135,66.73012090211579
151,0.9131057802587748,77.6289307719135,66.73012090211579
152,0.912679573521018,77.6289307719135,66.73012090211579
153,0.9120654165744781,77.6289307719135,66.73012090211579
154,0.9126210063695908,77.6289307719135,66.73012090211579
155,0.9122547246515751,77.6289307719135,66.73012090211579
156,0.911014111712575,77.6289307719135,66.73012090211579
157,0.9113665279000998,77.6289307719135,66.73012090211579
158,0.9107645731419325,77.6289307719135,66.73012090211579
159,0.9113755654543638,77.6289307719135,66.73012090211579
160,0.9107573311775923,77.6289307719135,66.73012090211579
161,0.9103201106190681,77.6289307719135,66.73012090211579
162,0.9098944664001465,77.6289307719135,66.73012090211579
163,0.9103969298303127,77.6289307719135,66.73012090211579
164,0.9094766732305288,77.6289307719135,66.73012090211579
165,0.909888120368123,77.6289307719135,66.73012090211579
166,0.9098074696958065,77.6289307719135,66.73012090211579
167,0.9087387975305319,77.6289307719135,66.73012090211579
168,0.9089164566248655,77.6289307719135,66.73012090211579
169,0.9079850614070892,77.6289307719135,66.73012090211579
170,0.9086503703147173,77.6289307719135,66.73012090211579
171,0.9084803201258183,77.6289307719135,66.73012090211579
172,0.9079077783972025,77.6289307719135,66.73012090211579
173,0.9076932035386562,77.6289307719135,66.73012090211579
174,0.9064117316156626,77.6289307719135,66.73012090211579
175,0.9080181010067463,77.6289307719135,66.73012090211579
176,0.906631376594305,77.6289307719135,66.73012090211579
177,0.9072489365935326,77.6289307719135,66.73012090211579
178,0.906625185161829,77.6289307719135,66.73012090211579
179,0.9065932147204876,77.6289307719135,66.73012090211579
180,0.9064396657049656,77.6289307719135,66.73012090211579
181,0.9059688951820135,77.6289307719135,66.73012090211579
182,0.9056196063756943,77.6289307719135,66.73012090211579
183,0.9054640270769596,77.6289307719135,66.73012090211579
184,0.9059836566448212,77.6289307719135,66.73012090211579
185,0.9049600400030613,77.6289307719135,66.73012090211579
186,0.904480354860425,77.6289307719135,66.73012090211579
187,0.905358424410224,77.6289307719135,66.73012090211579
188,0.9049153849482536,77.6289307719135,66.73012090211579
189,0.9047566168010235,77.6289307719135,66.73012090211579
190,0.9041437245905399,77.6289307719135,66.73012090211579
191,0.904380701482296,77.6289307719135,66.73012090211579
192,0.9040378611534834,77.6289307719135,66.73012090211579
193,0.9035447612404823,77.6289307719135,66.73012090211579
194,0.9034406002610922,77.6289307719135,66.73012090211579
195,0.9033643528819084,77.6289307719135,66.73012090211579
196,0.9033002927899361,77.6289307719135,66.73012090211579
197,0.9009332694113255,77.6289307719135,66.73012090211579
198,0.9031320344656706,77.6289307719135,66.73012090211579
199,0.902724914252758,77.6289307719135,66.73012090211579
200,0.9021400287747383,77.6289307719135,66.73012090211579
201,0.9022221118211746,77.6289307719135,66.73012090211579
202,0.900398924946785,77.6289307719135,66.73012090211579
203,0.9025468360632658,77.6289307719135,66.73012090211579
204,0.9014350213110447,77.6289307719135,66.73012090211579
205,0.9013940952718258,77.6289307719135,66.73012090211579
206,0.9004892706871033,77.6289307719135,66.73012090211579
207,0.9006191305816174,77.6289307719135,66.73012090211579
208,0.9007382430136204,77.6289307719135,66.73012090211579
209,0.8996994495391846,77.6289307719135,66.73012090211579
210,0.90038394741714,77.6289307719135,66.73012090211579
211,0.9002780392765999,77.6289307719135,66.73012090211579
212,0.9002461805939674,77.6289307719135,66.73012090211579
213,0.9001494329422712,77.6289307719135,66.73012090211579
214,0.898585993796587,77.6289307719135,66.73012090211579
215,0.8999469522386789,77.6289307719135,66.73012090211579
216,0.899374345317483,77.6289307719135,66.73012090211579
217,0.8984776623547077,77.6289307719135,66.73012090211579
218,0.8988675158470869,77.6289307719135,66.73012090211579
219,0.8984452839940786,77.6289307719135,66.73012090211579
220,0.8985583893954754,77.6289307719135,66.73012090211579
221,0.8985878024250269,77.6289307719135,66.73012090211579
222,0.8950952216982841,77.6289307719135,66.73012090211579
223,0.8988597989082336,77.6289307719135,66.73012090211579
224,0.89727833122015,77.6289307719135,66.73012090211579
225,0.8972010780125856,77.6289307719135,66.73012090211579
226,0.8975933771580458,77.6289307719135,66.73012090211579
227,0.8957111164927483,77.6289307719135,66.73012090211579
228,0.8971587754786015,77.6289307719135,66.73012090211579
229,0.89710458740592,77.6289307719135,66.73012090211579
230,0.8969400748610497,77.6289307719135,66.73012090211579
231,0.8959446270018816,77.64400720762613,66.73012090211579
232,0.8970499262213707,77.6289307719135,66.73012090211579
233,0.895982513204217,77.6289307719135,66.73012090211579
234,0.8958349842578173,77.64782172750523,66.73012090211579
235,0.8953421153128147,77.65654063008603,66.73012090211579
236,0.8958036452531815,77.64818501511276,66.73012090211579
237,0.8939889669418335,77.6289307719135,66.73012090211579
238,0.8957650139927864,77.65490583585213,66.73012090211579
239,0.8921480048447847,77.67488665426644,66.73012090211579
240,0.8960591126233339,77.67688473610788,66.73012090211579
241,0.8951316252350807,77.67670309230411,66.73012090211579
242,0.8942172043025494,77.66144501278772,66.73012090211579
243,0.894123699516058,77.67579487328528,66.73012090211579
244,0.894465385004878,77.67597651708905,66.73012090211579
245,0.8944834750145674,77.67561322948151,66.73012090211579
246,0.8941761553287506,77.67561322948151,66.73012090211579
247,0.8935428466647863,77.67615816089281,66.73012090211579
248,0.8941410966217518,77.67434172285515,66.73012090211579
249,0.8923463579267263,77.67597651708905,66.73012090211579
250,0.893559692427516,77.67488665426644,66.73012090211579
251,0.8932317867875099,77.67434172285515,66.73012090211579
252,0.893231462687254,77.67470501046269,66.73012090211579
253,0.8925742954015732,77.67524994187399,66.73012090211579
254,0.8930684514343739,77.67506829807022,66.73012090211579
255,0.892733309417963,77.67506829807022,66.73012090211579
256,0.8922285325825214,77.67506829807022,66.73012090211579
257,0.8921986240893602,77.67633980469658,66.73012090211579
258,0.8906112387776375,77.69959021157871,66.73012090211579
259,0.8917516991496086,77.72847157637759,66.73012090211579
260,0.8922503404319286,77.68524035108115,66.73012090211579
261,0.8915622066706419,77.67543158567774,66.73012090211579
262,0.8911300953477621,77.67506829807022,66.73012090211579
263,0.8910989221185446,77.69268774703558,66.73012090211579
264,0.8902688194066286,77.73428417809812,66.77516856544989
265,0.8912123292684555,77.73174116484539,66.73883980469658
266,0.8907188661396503,77.73610061613579,66.78970006975122
267,0.8905256763100624,77.69214281562428,66.73012090211579
268,0.8904420733451843,77.69577569169961,66.73012090211579
269,0.8905694596469402,77.72374883747966,66.73012090211579
270,0.8898064326494932,77.73010637061148,66.73593350383632
271,0.8882543295621872,77.68233405022087,66.73012090211579
272,0.8905289825052023,77.73101458963032,66.74029295512672
273,0.8890622276812792,77.74772581957684,66.86671704254825
274,0.8893338143825531,77.746817600558,66.8783422459893
275,0.889573460444808,77.74154993024878,66.81149732620321
276,0.8891687374562025,77.74699924436177,66.8696233434085
277,0.8890671525150537,77.74645431295048,66.8332945826552
278,0.8879250902682543,77.72847157637759,66.74174610555684
279,0.8886657189577818,77.73355760288305,66.78098116717042
280,0.888133104890585,77.73101458963032,66.77807486631016
281,0.8888000939041376,77.74663595675425,66.84927923738665
282,0.8880372792482376,77.74173157405255,66.8245756800744
283,0.888499753549695,77.74881568239944,66.90013950244129
284,0.8874577842652798,77.75426499651243,66.94954661706579
285,0.8866375740617514,77.74027842362241,66.81730992792374
286,0.8875928521156311,77.74500116252034,66.8696233434085
287,0.8876650333404541,77.74827075098814,66.90595210416183
288,0.8873865120112896,77.74409294350151,66.88560799813997
289,0.8858350440859795,77.75753458498023,66.98587537781911
290,0.8852583691477776,77.81711375261567,67.0163915368519
291,0.8878973834216595,77.75680800976517,66.98587537781911
292,0.8850364405661821,77.75154033945594,66.92774936061382
293,0.886657202616334,77.75735294117646,66.98296907695885
294,0.8861540388315916,77.75608143455011,66.97279702394792
295,0.8862941041588783,77.757716228784,66.98587537781911
296,0.8858273308724165,77.78096663566612,66.99750058126017
297,0.8856696132570505,77.80131074168798,67.00476633341083
298,0.8855322133749723,77.80312717972565,67.00621948384097
299,0.8859020378440619,77.76843321320624,66.99459428039991
300,0.8852372169494629,77.75717129737271,66.98296907695885
301,0.8854172006249428,77.80312717972565,67.0076726342711
302,0.8855415247380733,77.80657841199721,67.0120320855615
303,0.8851147461682558,77.7637104743083,66.99023482910951
304,0.8852221164852381,77.76861485701,66.99314112996977
305,0.8841021098196507,77.75680800976517,66.98006277609858
306,0.8848132807761431,77.80530690537084,67.01057893513136
307,0.8843141477555037,77.80567019297838,67.0120320855615
308,0.883465301245451,77.90539264124622,67.04836084631481
309,0.8850505724549294,77.81438909555918,67.01493838642176
310,0.8842395152896643,77.81021128807254,67.01348523599162
311,0.8840576708316803,77.80221896070681,67.00621948384097
312,0.8833503406494856,77.76679841897233,66.99023482910951
313,0.8842321336269379,77.79804115322018,67.00186003255057
314,0.882237296551466,77.89649209486166,67.04254824459429
315,0.8825310282409191,77.93136770518484,67.10648686352012
316,0.8823305480182171,77.93154934898861,67.10212741222972
317,0.8829072415828705,77.86016333410835,67.0251104394327
318,0.8831820618361235,77.8196567658684,67.01493838642176
319,0.8831716794520617,77.82365292955127,67.0163915368519
320,0.8828434124588966,77.80948471285747,67.01348523599162
321,0.8823728002607822,77.89667373866543,67.03964194373401
322,0.8825324028730392,77.92610003487562,67.08178330620785
323,0.8822267688810825,77.94008660776564,67.11375261567078
324,0.8817069288343191,77.80839485003487,67.0120320855615
325,0.8827943224459887,77.88632004185074,67.03092304115322
326,0.88212576135993,77.92700825389444,67.08178330620785
327,0.8813531305640936,77.92228551499652,67.06725180190654
328,0.8819780573248863,77.93336578702628,67.09195535921879
329,0.8814014717936516,77.87741949546617,67.02801674029295
330,0.8813989385962486,77.92155893978145,67.0657986514764
331,0.8813370205461979,77.91665455707975,67.0570797488956
332,0.8808596283197403,77.94444605905603,67.12101836782143
333,0.8814611453562975,77.925010172053,67.06725180190654
334,0.8808420691639185,77.93191263659614,67.08323645663799
335,0.8809203021228313,77.9473523599163,67.12247151825157
336,0.8812581840902567,77.93536386886771,67.09195535921879
337,0.8801269195973873,77.95661619390839,67.1195652173913
338,0.8792563527822495,77.90393949081609,67.03092304115322
339,0.8808012790977955,77.946807428505,67.12247151825157
340,0.8787457551807165,77.88450360381307,67.02656358986282
341,0.8801917284727097,77.94589920948617,67.11665891653104
342,0.8801957443356514,77.95080359218787,67.10939316438038
343,0.8799293544143438,77.94644414089747,67.11375261567078
344,0.8785614911466837,77.97841345036038,67.06725180190654
345,0.8796028643846512,77.93681701929783,67.09050220878865
346,0.8796391170471907,77.92718989769821,67.06434550104626
347,0.8790885154157877,77.96061235759126,67.10503371308998
348,0.8795761000365019,77.9538915368519,67.10939316438038
349,0.8787491023540497,77.9549813996745,67.10503371308998
350,0.8795311488211155,77.9506219483841,67.10067426179958
351,0.8792058918625116,77.9489871541502,67.10212741222972
352,0.8790394496172667,77.94662578470123,67.10648686352012
353,0.8786676302552223,77.95534468728202,67.10067426179958
354,0.8773938063532114,77.93590880027901,67.08323645663799
355,0.8789013866335154,77.9506219483841,67.09922111136945
356,0.8782847207039595,77.93827016972797,67.08904905835853
357,0.8770283740013838,77.98386276447337,67.0527202976052
358,0.8783764205873013,77.95207509881423,67.09340850964892
359,0.8773857448250055,77.98004824459429,67.04690769588468
360,0.8774331156164408,77.97496221808882,67.0570797488956
361,0.8772953525185585,77.96242879562892,67.08323645663799
362,0.8766679093241692,77.98368112066962,67.04690769588468
363,0.878042520955205,77.96569838409673,67.07597070448733
364,0.8775708414614201,77.95425482445943,67.08904905835853
365,0.8768991772085428,77.98041153220181,67.04400139502441
366,0.8773792404681444,77.96333701464776,67.0745175540572
367,0.8753489330410957,77.9435378400372,67.08904905835853
368,0.8774460945278406,77.95098523599162,67.09195535921879
369,0.8774824142456055,77.97169262962102,67.0527202976052
370,0.8769724778831005,77.98458933968844,67.03092304115322
371,0.8762129228562117,77.96333701464776,67.0701581027668
372,0.8761636167764664,77.95934085096489,67.06870495233666
373,0.876687990501523,77.98458933968844,67.0251104394327
374,0.876719893887639,77.98458933968844,67.0251104394327
375,0.8755421210080385,78.03980905603348,66.89287375029063
376,0.8758340030908585,77.96406358986282,67.0657986514764
377,0.8761458899825811,77.96242879562892,67.0657986514764
378,0.8761826958507299,77.98131975122065,67.02656358986282
379,0.8758920729160309,78.02164467565683,66.96843757265752
380,0.8754633814096451,77.98949372239014,67.0120320855615
381,0.8759275432676077,77.98131975122065,67.02365728900256
382,0.8755901120603085,77.97587043710764,67.03382934201349
383,0.87398043833673,77.95516304347827,67.08178330620785
384,0.875465789809823,77.98840385956754,67.00621948384097
385,0.875024076551199,77.96805975354569,67.04981399674494
386,0.874630518257618,78.04271535689375,66.86671704254825
387,0.8752790857106447,78.01565043013252,66.94664031620553
388,0.875040028244257,78.03127179725645,66.91321785631249
389,0.8745015226304531,78.0191016624041,66.94228086491513
390,0.8746820613741875,77.99240002325041,66.98732852824925
391,0.8742198850959539,77.982591257847,67.0120320855615
392,0.8743909206241369,78.02691234596605,66.91612415717275
393,0.8735837638378143,78.06832713322483,66.76063706114857
394,0.8745836056768894,78.01165426644967,66.94228086491513
395,0.8734194040298462,78.06233288770053,66.76790281329923
396,0.8742510844022036,78.07014357126249,66.75773076028831
397,0.8742211163043976,78.06778220181353,66.75918391071843
398,0.8744814544916153,78.02055481283422,66.92484305975354
399,0.8739612437784672,78.02491426412462,66.91467100674262
400,0.8729092516005039,78.07522959776796,66.72721460125553
401,0.8737049214541912,78.04489508253894,66.8245756800744
402,0.8731759339570999,78.0065682399442,66.93646826319461
403,0.8723309151828289,78.06451261334573,66.75918391071843
404,0.8717875741422176,78.09484712857476,66.65165077888864
405,0.8730677757412195,78.0196465938154,66.91467100674262
406,0.8724797032773495,78.06287781911183,66.75627760985817
407,0.8732852470129728,78.03835590560335,66.84782608695652
408,0.8722631111741066,78.05833672401766,66.75627760985817
409,0.8731097262352705,78.03926412462218,66.83620088351546
410,0.8728992864489555,78.0472564519879,66.78098116717042
411,0.8721134904772043,78.07196000930016,66.73738665426644
412,0.8721208833158016,78.08630986979772,66.66182283189956
413,0.8732969891279936,78.0472564519879,66.79405952104162
414,0.8721874952316284,78.0761378167868,66.72285514996513
415,0.8713590949773788,78.08394850034875,66.67199488491049
416,0.8714731223881245,78.01837508718903,66.91321785631249
417,0.8718084283173084,78.01946495001162,66.90595210416183
418,0.8714703135192394,78.04761973959545,66.77807486631016
419,0.8714949004352093,78.08067891188095,66.699604743083
420,0.87224624119699,78.06887206463612,66.74755870727738
421,0.8714118804782629,78.02818385259242,66.8870611485701
422,0.8717870395630598,78.07486631016043,66.72866775168565
423,0.8718900661915541,78.04943617763311,66.76935596372937
424,0.8716821037232876,78.04471343873517,66.79260637061148
425,0.8711907360702753,78.07014357126249,66.74029295512672
426,0.8716526757925749,78.0608797372704,66.74610555684724
427,0.8707097321748734,78.08921617065799,66.6589165310393
428,0.8711508102715015,78.07686439200187,66.71849569867473
429,0.8710790257900953,78.04634823296908,66.78824691932108
430,0.869635546579957,78.0120175540572,66.93937456405487
431,0.8696943819522858,78.09248575912578,66.65310392931876
432,0.8709571212530136,78.09466548477099,66.6501976284585
433,0.8711366169154644,78.07977069286213,66.7039641943734
434,0.8708051256835461,78.07631946059055,66.71849569867473
435,0.8705221656709909,78.06342275052313,66.74610555684724
436,0.8706366270780563,78.0804972680772,66.7039641943734
437,0.8696541115641594,78.0685087770286,66.73738665426644
438,0.8703415486961603,78.07740932341316,66.7126830969542
439,0.8695608638226986,78.09902493606138,66.63130667286677
440,0.8693030960857868,78.09884329225761,66.67635433620089
441,0.8697285819798708,78.08086055568472,66.7039641943734
442,0.8689267691224813,78.04707480818415,66.78679376889096
443,0.8693088572472334,78.07740932341316,66.71558939781445
444,0.8699043840169907,78.0712334340851,66.73302720297605
445,0.8699281960725784,78.06978028365496,66.73012090211579
446,0.8698235619813204,78.0848567193676,66.69233899093234
447,0.8669167868793011,78.10102301790282,66.72285514996513
448,0.8697463069111109,78.08285863752616,66.70105789351314
449,0.8695548959076405,78.06505754475704,66.74029295512672
450,0.8695224206894636,78.0799523366659,66.70251104394328
451,0.8694878034293652,78.07958904905836,66.71122994652407
452,0.8689677007496357,78.07214165310393,66.73157405254592
453,0.869203818961978,78.10283945594048,66.62985352243665
454,0.8691772799938917,78.10283945594048,66.63130667286677
455,0.8693368174135685,78.10338438735178,66.63275982329691
456,0.8683087844401598,78.09702685421995,66.66908858405021
457,0.8688725903630257,78.10065973029528,66.67344803534061
458,0.8684634100645781,78.10302109974424,66.62840037200651
459,0.8689617868512869,78.10302109974424,66.62985352243665
460,0.8686270043253899,78.08612822599396,66.69233899093234
461,0.8687067683786154,78.10283945594048,66.63130667286677
462,0.8678200840950012,78.09593699139735,66.68943269007208
463,0.8687956463545561,78.09757178563125,66.65601023017904
464,0.8683780450373888,78.10374767495931,66.62985352243665
465,0.8674516472965479,78.0804972680772,66.70687049523367
466,0.8684750664979219,78.09139589630318,66.67926063706115
467,0.8681675363332033,78.09648192280865,66.6545570797489
468,0.8679575975984335,78.09666356661242,66.6545570797489
469,0.8672606088221073,78.09157754010695,66.67780748663101
470,0.8676656391471624,78.0848567193676,66.69233899093234
471,0.8679693732410669,78.10320274354801,66.6371192745873
472,0.8676364030689001,78.10120466170657,66.62985352243665
473,0.8665160927921534,78.05652028598,66.76790281329923
474,0.8681674133986235,78.08340356893746,66.69379214136248
475,0.8665956817567348,78.0554304231574,66.7664496628691
476,0.8678702432662249,78.10265781213671,66.63857242501744
477,0.8666129056364298,78.07922576145083,66.7083236456638
478,0.8672698587179184,78.08776302022785,66.68797953964194
479,0.8674131147563457,78.10193123692164,66.6414787258777
480,0.8662867583334446,78.09684521041618,66.6952452917926
481,0.8669413942843676,78.09720849802372,66.64293187630784
482,0.8669481221586466,78.09938822366891,66.67344803534061
483,0.8664363007992506,78.1048375377819,66.70687049523367
484,0.8657706752419472,78.10302109974424,66.62985352243665
485,0.8662711903452873,78.10447425017438,66.67635433620089
486,0.866554144769907,78.10065973029528,66.63857242501744
487,0.8649131786078215,78.10828877005348,66.69815159265288
488,0.8668528273701668,78.10156794931412,66.6865263892118
489,0.8661569058895111,78.09739014182747,66.6545570797489
490,0.8662152495235205,78.10520082538945,66.67926063706115
491,0.8656443078070879,78.10356603115555,66.7083236456638
492,0.8659309409558773,78.09630027900488,66.64729132759824
493,0.8659777827560902,78.10174959311787,66.63421297372705
494,0.8654124867171049,78.09993315508021,66.70687049523367
495,0.8662452530115843,78.09412055335969,66.68362008835155
496,0.8649936057627201,78.09793507323879,66.6545570797489
497,0.8658992722630501,78.09884329225761,66.63566612415717
498,0.8655040729790926,78.10011479888398,66.6865263892118
499,0.8651253171265125,78.10592740060451,66.70251104394328
500,0.8656007684767246,78.09866164845384,66.62985352243665
501,0.8655567429959774,78.09993315508021,66.63857242501744
502,0.8649176377803087,78.10392931876308,66.70687049523367
503,0.8654901627451181,78.10465589397815,66.67926063706115
504,0.8641012627631426,78.11028685189491,66.65601023017904
505,0.865460192784667,78.09757178563125,66.6589165310393
506,0.864920362830162,78.09902493606138,66.64729132759824
507,0.8648728094995022,78.09920657986515,66.63275982329691
508,0.8647623751312494,78.10102301790282,66.63130667286677
509,0.8628780320286751,78.12845123227156,66.57463380609161
510,0.8656525649130344,78.10411096256685,66.70251104394328
511,0.8642072360962629,78.09811671704254,66.66182283189956
512,0.8636995013803244,78.10683561962334,66.699604743083
513,0.8643286246806383,78.09920657986515,66.63275982329691
514,0.8649178724735975,78.10411096256685,66.67199488491049
515,0.8641343414783478,78.10065973029528,66.70105789351314
516,0.8643792364746332,78.10501918158567,66.70251104394328
517,0.8640896379947662,78.09956986747268,66.63421297372705
518,0.8644039817154408,78.10138630551035,66.67635433620089
519,0.863924065604806,78.09739014182747,66.6458381771681
